Company,Ticker,Earning Time,Earning Score,Starting Week,Earning Date,Market Time,Left-day Open,Right-day Open,Left-day Close,Right-day Close,Left-day High,Right-day High,Left-day Low,Right-day Low,Close diff,Hi-lo diff,Change,Predict,DIFF,True Label
Western Union,WU,Wed after market,57,2021-02-08,2021-02-10,AFH,23.06,23.63,23.03,23.12,23.22,24.2,22.87,22.97,0.39079461571862595,5.81547879317883,NEUTRAL,BULL,5.81547879317883,BULL
Toyota,TM,Wed before market,1,2021-02-08,2021-02-10,PREMARKET,151.0,153.53,151.56,159.0,151.97,160.79,150.44,153.15,4.908946951702298,6.879819197022075,BULL,NEUTRAL,6.879819197022075,BULL
Coca Cola,KO,Wed before market,-5,2021-02-08,2021-02-10,PREMARKET,49.07,49.62,48.92,48.82,49.24,49.79,48.85,48.75,-0.20441537203598203,1.9242579324462605,NEUTRAL,NEUTRAL,1.9242579324462605,NEUTRAL
Equifax,EFX,Wed after market,75,2021-02-08,2021-02-10,AFH,183.45,180.06,182.04,176.02,183.58,180.54,181.41,172.7,-3.3069655020874444,-0.47957664957830604,BEAR,BULL,-0.47957664957830604,NEUTRAL
GM,GM,Wed before market,19,2021-02-08,2021-02-10,PREMARKET,56.54,55.61,56.06,54.88,56.94,55.69,55.74,52.51,-2.1048876204067035,-0.0897021887334093,BEAR,NEUTRAL,-0.0897021887334093,NEUTRAL
O'Reilly Auto,ORLY,Wed after market,-63,2021-02-08,2021-02-10,AFH,456.67,455.78,456.47,433.16,457.75,459.0,447.4,430.0,-5.106578745591173,2.5927581582476655,BEAR,BEAR,2.5927581582476655,BULL
Trupanion,TRUP,Wed after market,-68,2021-02-08,2021-02-10,AFH,121.78,118.0,119.98,106.38,122.65,119.0,115.97,105.4,-11.335222537089518,2.6127446753470673,BEAR,BEAR,2.6127446753470673,BULL
Sonos,SONO,Wed after market,-9,2021-02-08,2021-02-10,AFH,32.45,37.0,31.5,36.44,32.88,37.99,31.4,34.53,15.682539682539677,20.987261146496827,BULL,NEUTRAL,20.987261146496827,BULL
Uber,UBER,Wed after market,0,2021-02-08,2021-02-10,AFH,62.0,63.25,63.18,60.71,63.5,64.05,60.8,60.4,-3.9094650205761305,5.345394736842102,BEAR,NEUTRAL,5.345394736842102,BULL
iRobot,IRBT,Wed after market,-11,2021-02-08,2021-02-10,AFH,127.0,134.96,127.24,128.91,129.71,135.0,122.0,122.03,1.3124803520905282,10.655737704918034,NEUTRAL,NEUTRAL,10.655737704918034,BULL
Under Armour,UAA,Wed before market,-15,2021-02-08,2021-02-10,PREMARKET,20.61,22.88,20.72,22.45,21.2,23.23,20.53,21.82,8.349420849420852,13.15148563078421,BULL,NEUTRAL,13.15148563078421,BULL
PepsiCo,PEP,Thu before market,-16,2021-02-08,2021-02-11,PREMARKET,138.99,135.77,135.62,132.93,138.99,136.12,134.69,132.31,-1.9834832620557408,1.0616972306778605,NEUTRAL,NEUTRAL,1.0616972306778605,NEUTRAL
Molson Coors,TAP,Thu before market,-7,2021-02-08,2021-02-11,PREMARKET,48.4,45.66,48.63,44.18,48.92,46.15,47.7,43.12,-9.150730002056351,-3.2494758909853316,BEAR,NEUTRAL,-3.2494758909853316,BEAR
BJ's,BJRI,Thu after market,14,2021-02-08,2021-02-11,AFH,54.87,52.95,53.06,53.23,55.12,53.61,52.0,51.12,0.32039200904634413,3.0961538461538485,NEUTRAL,NEUTRAL,3.0961538461538485,BULL
Expedia,EXPE,Thu after market,7,2021-02-08,2021-02-11,AFH,149.3,148.37,149.91,146.51,153.26,151.7,146.89,145.58,-2.268027483156565,3.2745591939546514,BEAR,NEUTRAL,3.2745591939546514,BULL
Godaddy,GDDY,Thu after market,4,2021-02-08,2021-02-11,AFH,92.5,91.46,92.85,85.75,93.75,91.94,92.06,84.7,-7.646742057081313,-0.13034977188790542,BEAR,NEUTRAL,-0.13034977188790542,NEUTRAL
YETI,YETI,Thu before market,-4,2021-02-08,2021-02-11,PREMARKET,78.92,70.65,78.0,71.78,79.42,75.47,76.37,69.37,-7.9743589743589745,-1.178473222469567,BEAR,NEUTRAL,-1.178473222469567,NEUTRAL
Kellogg,K,Thu before market,10,2021-02-08,2021-02-11,PREMARKET,56.54,56.3,56.5,55.42,56.96,56.78,56.18,55.04,-1.9115044247787538,1.0679957280171015,NEUTRAL,NEUTRAL,1.0679957280171015,NEUTRAL
Restaurant Brands,QSR,Thu before market,28,2021-02-08,2021-02-11,PREMARKET,59.21,57.91,59.11,58.19,59.29,58.83,58.41,56.24,-1.5564202334630406,0.7190549563431015,NEUTRAL,NEUTRAL,0.7190549563431015,NEUTRAL
Tempur Sealy,TPX,Thu before market,32,2021-02-08,2021-02-11,PREMARKET,29.15,33.7,29.2,31.99,29.7,33.9,28.86,31.21,9.554794520547949,17.463617463617464,BULL,NEUTRAL,17.463617463617464,BULL
Newell,NWL,Fri before market,51,2021-02-08,2021-02-12,PREMARKET,25.72,23.65,25.59,23.77,25.92,24.56,25.34,23.45,-7.112153184837833,-3.0781373322809835,BEAR,BULL,-3.0781373322809835,BEAR
Denny's,DENN,Tue after market,1,2021-02-16,2021-02-17,AFH,16.16,16.18,16.29,16.99,16.74,17.17,15.86,16.15,4.297114794352352,8.259773013871396,BULL,NEUTRAL,8.259773013871396,BULL
Kering,PPRUY,Wed before market,-30,2021-02-16,2021-02-18,PREMARKET,62.22,63.13,62.82,64.2,63.0,64.2,61.92,63.13,2.1967526265520565,3.6821705426356655,BULL,NEUTRAL,3.6821705426356655,BULL
Hilton,HLT,Wed before market,8,2021-02-16,2021-02-18,PREMARKET,110.83,108.97,111.43,114.12,115.33,115.21,108.81,108.5,2.414071614466473,5.881812333425218,BULL,NEUTRAL,5.881812333425218,BULL
Genuine Parts,GPC,Wed before market,-6,2021-02-16,2021-02-18,PREMARKET,99.21,96.26,96.95,99.05,99.36,99.62,96.25,96.26,2.166064981949445,3.5012987012987162,BULL,NEUTRAL,3.5012987012987162,BULL
Wix,WIX,Wed before market,-24,2021-02-16,2021-02-18,PREMARKET,292.29,296.2,302.16,344.12,304.0,353.15,275.01,296.0,13.886682552290175,28.41351223591868,BULL,NEUTRAL,28.41351223591868,BULL
Cheesecake Factory,CAKE,Wed after market,-31,2021-02-16,2021-02-18,AFH,48.93,51.2,51.2,52.75,51.65,53.0,47.55,51.01,3.02734375,11.461619348054697,BULL,NEUTRAL,11.461619348054697,BULL
Jack in the Box,JACK,Wed after market,-37,2021-02-16,2021-02-18,AFH,99.29,99.97,99.1,98.43,99.62,100.7,94.87,97.63,-0.6760847628657807,6.145251396648033,NEUTRAL,NEUTRAL,6.145251396648033,BULL
Wingstop,WING,Wed before market,-13,2021-02-16,2021-02-18,PREMARKET,155.86,141.86,143.73,139.21,155.86,144.02,136.71,135.89,-3.144785361441582,5.347085070587365,BEAR,NEUTRAL,5.347085070587365,BULL
Hyatt,H,Wed after market,54,2021-02-16,2021-02-18,AFH,77.19,79.1,78.56,82.26,78.88,82.86,75.33,78.91,4.709775967413443,9.996017522899248,BULL,BULL,9.996017522899248,BULL
Bloomin Brands,BLMN,Thu before market,-24,2021-02-16,2021-02-19,PREMARKET,21.83,24.74,24.15,24.83,24.6,25.84,21.7,24.58,2.815734989648022,19.078341013824883,BULL,NEUTRAL,19.078341013824883,BULL
Marriott,MAR,Thu before market,36,2021-02-16,2021-02-19,PREMARKET,128.26,131.28,131.98,136.28,132.77,137.58,127.54,131.28,3.2580694044552327,7.872040144268477,BULL,NEUTRAL,7.872040144268477,BULL
Wal-Mart,WMT,Thu before market,44,2021-02-16,2021-02-19,PREMARKET,137.38,136.19,136.05,136.72,139.06,137.79,135.89,136.06,0.4924660051451646,1.3981897122672837,NEUTRAL,NEUTRAL,1.3981897122672837,NEUTRAL
Daimler,DDAIF,Thu before market,-19,2021-02-16,2021-02-19,PREMARKET,79.79,79.81,79.93,79.98,80.36,80.76,79.31,79.78,0.0625547353934719,1.828268818560086,NEUTRAL,NEUTRAL,1.828268818560086,NEUTRAL
Macy's,M,Tue before market,29,2021-02-22,2021-02-23,PREMARKET,15.22,15.31,15.28,15.88,15.72,16.06,15.15,13.73,3.9267015706806463,6.006600660065997,BULL,NEUTRAL,6.006600660065997,BULL
IHG Hotels,IHG,Tue before market,20,2021-02-22,2021-02-23,PREMARKET,72.33,74.99,74.12,74.05,75.2,74.99,72.05,73.04,-0.09444144630330609,4.080499653018732,NEUTRAL,NEUTRAL,4.080499653018732,BULL
Home Depot,HD,Tue before market,-7,2021-02-22,2021-02-23,PREMARKET,273.64,264.96,271.32,262.85,273.92,265.24,269.14,253.35,-3.121775025799778,-1.4490599687894679,BEAR,NEUTRAL,-1.4490599687894679,NEUTRAL
Crocs,CROX,Tue before market,-34,2021-02-22,2021-02-23,PREMARKET,82.32,78.04,83.14,80.01,83.98,82.03,81.52,76.0,-3.7647341833052628,0.6256133464180635,BEAR,NEUTRAL,0.6256133464180635,NEUTRAL
Arlo Technologies,ARLO,Tue after market,36,2021-02-22,2021-02-23,AFH,6.91,8.32,6.68,7.52,6.96,8.65,6.08,7.26,12.574850299401197,42.26973684210527,BULL,NEUTRAL,42.26973684210527,BULL
Square,SQ,Tue after market,32,2021-02-22,2021-02-23,AFH,247.55,243.11,256.59,237.32,261.3,246.0,232.5,230.68,-7.510035465138931,5.8064516129032295,BEAR,NEUTRAL,5.8064516129032295,BULL
Intuit,INTU,Tue after market,13,2021-02-22,2021-02-23,AFH,397.09,387.28,398.05,412.11,401.75,414.35,389.23,381.81,3.5322195704057258,6.45376769519308,BULL,NEUTRAL,6.45376769519308,BULL
TJX,TJX,Wed before market,-10,2021-02-22,2021-02-24,PREMARKET,69.84,68.99,69.72,69.35,70.55,70.35,68.68,68.38,-0.5306942053930119,2.4315666860803553,NEUTRAL,NEUTRAL,2.4315666860803553,BULL
Hostess,TWNK,Wed after market,1,2021-02-22,2021-02-24,AFH,15.23,15.18,15.14,14.7,15.36,15.5,15.07,14.61,-2.9062087186261687,2.8533510285335018,BEAR,NEUTRAL,2.8533510285335018,BULL
Nvidia,NVDA,Wed after market,17,2021-02-22,2021-02-24,AFH,141.15,140.37,144.91,133.0,144.98,143.66,137.48,132.09,-8.21889448623283,4.495199301716624,BEAR,NEUTRAL,4.495199301716624,BULL
Priceline,BKNG,Wed after market,25,2021-02-22,2021-02-24,AFH,2343.77,2419.93,2443.5,2273.2,2450.26,2438.95,2324.18,2261.47,-6.969510947411505,4.938085690437055,BEAR,NEUTRAL,4.938085690437055,BULL
Revolve,RVLV,Wed after market,81,2021-02-22,2021-02-24,AFH,37.75,44.35,36.7,40.19,37.75,50.89,35.11,39.3,9.509536784741135,44.94446026773,BULL,BULL,44.94446026773,BULL
Lowe's,LOW,Wed before market,-12,2021-02-22,2021-02-24,PREMARKET,169.54,167.47,167.4,161.16,169.7,168.41,163.83,158.98,-3.7275985663082545,2.7955807849600056,BEAR,NEUTRAL,2.7955807849600056,BULL
Puma,PMMAF,Wed before market,-11,2021-02-22,2021-02-24,PREMARKET,103.17,101.86,103.04,101.86,106.2,101.86,103.04,101.86,-1.1451863354037362,-1.1451863354037362,NEUTRAL,NEUTRAL,-1.1451863354037362,NEUTRAL
L Brands,LB,Wed after market,-21,2021-02-22,2021-02-24,AFH,51.3,53.83,51.41,52.11,52.5,56.92,50.71,51.13,1.3616028010114745,12.246105304673627,NEUTRAL,NEUTRAL,12.246105304673627,BULL
Churchill Downs,CHDN,Wed after market,-80,2021-02-22,2021-02-24,AFH,230.0,228.8,236.67,229.5,237.75,234.8,227.16,223.21,-3.029534795284572,3.363268181017798,BEAR,BEAR,3.363268181017798,BULL
Best Buy,BBY,Thu before market,24,2021-02-22,2021-02-25,PREMARKET,114.67,102.54,112.06,101.67,115.7,110.92,111.31,100.21,-9.271818668570408,-0.3503728326295974,BEAR,NEUTRAL,-0.3503728326295974,NEUTRAL
Papa John's,PZZA,Thu before market,7,2021-02-22,2021-02-25,PREMARKET,101.93,92.79,102.41,90.54,103.45,94.78,99.77,85.31,-11.59066497412361,-5.001503457953282,BEAR,NEUTRAL,-5.001503457953282,BEAR
AB Inbev,BUD,Thu before market,-3,2021-02-22,2021-02-25,PREMARKET,63.57,61.5,64.7,59.61,64.94,61.88,63.56,59.46,-7.867078825347762,-2.643171806167399,BEAR,NEUTRAL,-2.643171806167399,BEAR
Keurig Dr Pepper,KDP,Thu before market,-8,2021-02-22,2021-02-25,PREMARKET,31.29,30.9,31.16,30.56,31.38,31.77,30.74,30.13,-1.9255455712451908,3.35068314899154,NEUTRAL,NEUTRAL,3.35068314899154,BULL
Domino's,DPZ,Thu before market,-17,2021-02-22,2021-02-25,PREMARKET,365.63,338.4,362.88,337.41,366.74,342.57,358.32,329.67,-7.0188492063491985,-4.39551239115874,BEAR,NEUTRAL,-4.39551239115874,BEAR
Smuckers,SJM,Thu before market,-47,2021-02-22,2021-02-25,PREMARKET,113.37,113.5,111.62,113.4,113.86,117.79,111.58,112.97,1.5946962909872742,5.565513532891209,NEUTRAL,NEUTRAL,5.565513532891209,BULL
Carvana,CVNA,Thu after market,14,2021-02-22,2021-02-25,AFH,281.89,278.0,263.66,283.5,290.17,295.77,259.32,265.0,7.524842600318582,14.05599259602035,BULL,NEUTRAL,14.05599259602035,BULL
Monster,MNST,Thu after market,10,2021-02-22,2021-02-25,AFH,87.9,87.62,85.35,87.74,88.89,89.63,85.16,86.22,2.800234329232576,5.248943165805531,BULL,NEUTRAL,5.248943165805531,BULL
Salesforce,CRM,Thu after market,8,2021-02-22,2021-02-25,AFH,238.53,229.39,231.08,216.5,240.35,230.5,229.77,216.34,-6.309503202354172,0.3177090133611893,BEAR,NEUTRAL,0.3177090133611893,NEUTRAL
Shake Shack,SHAK,Thu after market,-8,2021-02-22,2021-02-25,AFH,125.45,117.94,118.92,118.48,126.84,121.81,117.59,113.53,-0.36999663639420977,3.5887405391614946,NEUTRAL,NEUTRAL,3.5887405391614946,BULL
Etsy,ETSY,Thu after market,-13,2021-02-22,2021-02-25,AFH,205.09,224.0,197.58,220.27,214.0,232.29,194.77,206.37,11.483955865978345,19.2637469836217,BULL,NEUTRAL,19.2637469836217,BULL
Sprouts,SFM,Thu after market,-28,2021-02-22,2021-02-25,AFH,21.56,22.42,20.52,21.11,21.79,23.1,20.52,20.95,2.875243664717342,12.57309941520468,BULL,NEUTRAL,12.57309941520468,BULL
Beyond Meat,BYND,Thu after market,-33,2021-02-22,2021-02-25,AFH,152.01,156.0,143.75,145.48,153.95,162.78,142.34,141.72,1.2034782608695505,14.35998313896305,NEUTRAL,NEUTRAL,14.35998313896305,BULL
Autodesk,ADSK,Thu after market,-34,2021-02-22,2021-02-25,AFH,294.81,283.45,284.03,276.0,298.77,291.98,282.25,274.82,-2.827166144421356,3.447298494242701,BEAR,NEUTRAL,3.447298494242701,BULL
Weight Watchers,WW,Thu after market,-39,2021-02-22,2021-02-25,AFH,26.3,25.46,26.61,29.49,27.24,29.91,25.94,25.35,10.822998872604273,15.304548959136465,BULL,NEUTRAL,15.304548959136465,BULL
Wayfair,W,Thu before market,-58,2021-02-22,2021-02-25,PREMARKET,264.0,266.02,258.13,258.05,264.38,299.42,251.24,254.66,-0.03099213574554449,19.17688266199651,NEUTRAL,BEAR,19.17688266199651,BULL
Farfetch,FTCH,Thu after market,-81,2021-02-22,2021-02-25,AFH,66.44,60.11,63.81,65.88,69.21,67.71,63.06,59.96,3.244005641748937,7.373929590865824,BULL,BEAR,7.373929590865824,BULL
Footlocker,FL,Fri before market,-60,2021-02-22,2021-02-26,PREMARKET,54.01,49.23,52.38,47.77,54.28,49.91,51.76,47.1,-8.80106911034746,-3.574188562596603,BEAR,BEAR,-3.574188562596603,BEAR
Zoom,ZM,Mon after market,-17,2021-03-01,2021-03-01,AFH,388.66,439.6,409.66,372.79,416.2,440.0,387.01,371.82,-9.000146462920465,13.692152657554079,BEAR,NEUTRAL,13.692152657554079,BULL
Ross Stores,ROST,Tue after market,-8,2021-03-01,2021-03-02,AFH,120.03,113.46,117.09,110.53,120.43,115.96,115.82,110.32,-5.602527969937654,0.1208772232774935,BEAR,NEUTRAL,0.1208772232774935,NEUTRAL
Urban Outfitters,URBN,Tue after market,-3,2021-03-01,2021-03-02,AFH,33.84,32.52,33.77,35.81,35.08,36.09,33.46,32.52,6.040864672786483,7.8601315002988725,BULL,NEUTRAL,7.8601315002988725,BULL
Nordstrom,JWN,Tue after market,8,2021-03-01,2021-03-02,AFH,38.0,36.65,37.58,36.27,38.7,37.5,37.15,34.71,-3.4858967535923213,0.9421265141319024,BEAR,NEUTRAL,0.9421265141319024,NEUTRAL
Abercrombie,ANF,Tue before market,29,2021-03-01,2021-03-02,PREMARKET,28.11,26.77,27.62,27.15,28.43,28.38,27.33,26.09,-1.7016654598117409,3.841931942919863,NEUTRAL,NEUTRAL,3.841931942919863,BULL
Target,TGT,Tue before market,-40,2021-03-01,2021-03-02,PREMARKET,184.71,186.76,184.85,172.34,186.33,192.29,183.62,171.03,-6.767649445496349,4.721707874959158,BEAR,NEUTRAL,4.721707874959158,BULL
Kohl's,KSS,Tue before market,-10,2021-03-01,2021-03-02,PREMARKET,55.57,55.96,56.26,56.61,57.22,57.97,55.1,55.77,0.6221116246000635,5.2087114337568075,NEUTRAL,NEUTRAL,5.2087114337568075,BULL
AutoZone,AZO,Tue before market,12,2021-03-01,2021-03-02,PREMARKET,1173.8,1184.9,1169.39,1180.0,1180.95,1200.0,1164.41,1146.95,0.9073106491418459,3.0564835410207714,NEUTRAL,NEUTRAL,3.0564835410207714,BULL
American Eagle,AEO,Wed after market,-6,2021-03-01,2021-03-03,AFH,25.13,27.61,25.07,27.3,25.69,28.57,24.54,25.28,8.895093737534898,16.422167889160555,BULL,NEUTRAL,16.422167889160555,BULL
Dollar Tree,DLTR,Wed before market,9,2021-03-01,2021-03-03,PREMARKET,99.95,96.18,98.95,101.88,99.95,104.69,96.54,95.86,2.961091460333498,8.442096540294175,BULL,NEUTRAL,8.442096540294175,BULL
Wendy's,WEN,Wed before market,-25,2021-03-01,2021-03-03,PREMARKET,21.14,20.24,21.11,19.94,21.23,20.58,20.82,19.73,-5.542396968261476,-1.1527377521613924,BEAR,NEUTRAL,-1.1527377521613924,NEUTRAL
Costco,COST,Thu after market,23,2021-03-01,2021-03-04,AFH,322.08,314.07,317.76,316.05,324.3,317.15,313.78,305.77,-0.538141993957697,1.0740008923449507,NEUTRAL,NEUTRAL,1.0740008923449507,NEUTRAL
Chuy's,CHUY,Thu after market,-55,2021-03-01,2021-03-04,AFH,41.67,43.68,39.82,41.9,42.07,43.68,38.64,38.17,5.2235057759919545,13.043478260869556,BULL,BEAR,13.043478260869556,BULL
Kroger,KR,Thu before market,50,2021-03-01,2021-03-04,PREMARKET,32.19,33.67,32.93,33.76,33.0,34.3,31.88,32.82,2.5204980261160026,7.590966122961107,BULL,NEUTRAL,7.590966122961107,BULL
Burlington,BURL,Thu before market,18,2021-03-01,2021-03-04,PREMARKET,256.47,278.21,253.61,281.99,256.64,296.45,252.21,278.1,11.19041047277316,17.54093810713293,BULL,NEUTRAL,17.54093810713293,BULL
Turtle Beach,HEAR,Thu after market,65,2021-03-01,2021-03-04,AFH,28.74,27.57,28.46,24.06,29.2,27.57,26.3,22.25,-15.460295151089253,4.828897338403038,BEAR,BULL,4.828897338403038,BULL
Fiesta Group,FRGI,Thu after market,-29,2021-03-01,2021-03-04,AFH,16.34,16.16,15.79,16.83,16.66,16.99,15.11,15.04,6.586447118429373,12.442091330244875,BULL,NEUTRAL,12.442091330244875,BULL
Gap,GPS,Thu after market,-22,2021-03-01,2021-03-04,AFH,25.5,26.29,25.09,26.99,25.95,28.06,23.88,25.88,7.5727381426863305,17.504187604690124,BULL,NEUTRAL,17.504187604690124,BULL
Ruth's Group,RUTH,Fri before market,-42,2021-03-01,2021-03-05,PREMARKET,23.56,22.71,22.63,24.01,23.75,24.26,22.06,21.82,6.098099867432616,9.97280145058932,BULL,NEUTRAL,9.97280145058932,BULL
Big Lots,BIG,Fri before market,-20,2021-03-01,2021-03-05,PREMARKET,61.27,57.53,60.16,61.51,62.61,62.62,58.28,55.71,2.24401595744681,7.446808510638281,BULL,NEUTRAL,7.446808510638281,BULL
Casey's,CASY,Mon after market,-8,2021-03-08,2021-03-08,AFH,203.91,200.85,201.55,196.71,206.97,202.74,200.37,195.8,-2.4013892334408315,1.1828117981733888,BEAR,NEUTRAL,1.1828117981733888,NEUTRAL
Stitch Fix,SFIX,Mon after market,18,2021-03-08,2021-03-08,AFH,73.29,52.26,68.52,49.23,75.79,53.44,66.97,47.51,-28.1523642732049,-20.203076004180975,BEAR,NEUTRAL,-20.203076004180975,BEAR
HR Block,HRB,Tue after market,29,2021-03-08,2021-03-09,AFH,19.66,19.29,19.3,20.12,19.68,20.23,19.2,18.73,4.248704663212433,5.364583333333339,BULL,NEUTRAL,5.364583333333339,BULL
The Children's Place,PLCE,Tue before market,-36,2021-03-08,2021-03-09,PREMARKET,76.66,82.25,80.19,82.58,82.74,85.04,76.66,73.61,2.9804214989400224,10.93138533785547,BULL,NEUTRAL,10.93138533785547,BULL
Campbell Soup,CPB,Wed before market,-6,2021-03-08,2021-03-10,PREMARKET,46.38,44.81,46.2,47.14,46.79,47.91,46.14,44.21,2.0346320346320335,3.836150845253572,BULL,NEUTRAL,3.836150845253572,BULL
Adidas,ADDYY,Wed before market,-46,2021-03-08,2021-03-10,PREMARKET,166.96,172.98,161.69,171.33,167.87,173.56,161.48,170.3,5.962026099325879,7.480802576170431,BULL,NEUTRAL,7.480802576170431,BULL
